# 海峰五笔码表中的笔顺表
# 原始数据为 http://okuc.net/software/sunwb_mb.rar
# 本表由原始数据中 GBK、CJKa、CJKb 三部分数据笔顺合并整理而成
# 刘海洋
𤘏	152335152511
𤘐	1523325125214
𤘑	15232521251431
𤘒	11215331341523
𤘓	152344545442522112
𤘔	13112
𤘕	312155
𤘖	312112
𤘗	312155
𤘘	3121251
𤘙	3121531
𤘚	3121154
𤘛	3121315
𤘜	31211354
𤘝	35533112
𤘞	31215344
𤘟	31213511
𤘠	31211134
𤘡	31213415
𤘢	31211324
𤘣	31214535
𤘤	15153112
𤘥	31211515
𤘦	31213432
𤘧	31123112
𤘨	34453112
𤘩	54543112
𤘪	31213541
𤘫	31211525
𤘬	31211234
𤘭	31214334
𤘮	13243112
𤘯	31213534
𤘰	45353112
𤘱	31211235
𤘲	31211344
𤘳	31211554
𤘴	31212154
𤘵	25113112
𤘶	31213112
𤘷	31213535
𤘸	312152254
𤘹	312113241
𤘺	312144535
𤘻	312132534
𤘼	312125211
𤘽	312135251
𤘾	312114312
𤘿	211153112
𤙀	312113515
𤙁	312134333
𤙂	312112523
𤙃	312112341
𤙄	532513112
𤙅	312113252
𤙆	312115511
𤙇	312125112
𤙈	312131134
𤙉	312125211
𤙊	312135111
𤙋	354453112
𤙌	312151315
𤙍	312152352
𤙎	312153254
𤙏	121543112
𤙐	312121124
𤙑	3121354251
𤙒	3121535353
𤙓	3121251251
𤙔	3121341534
𤙕	3121251214
𤙖	3412513112
𤙗	3121515515
𤙘	5231343112
𤙙	3121351355
𤙚	3121313115
𤙛	31213411234
𤙜	31212433541
𤙝	31212515215
𤙞	31211515121
𤙟	45234533112
𤙠	31211241344
𤙡	31214143112
𤙢	31212121112
𤙣	34452513112
𤙤	31213443521
𤙥	31211225135
𤙦	31211353334
𤙧	31212511135
𤙨	31211251234
𤙩	31213155414
𤙪	31213443533
𤙫	31214125111
𤙬	31212511134
𤙭	31211251124
𤙮	31211213234
𤙯	31211224553
𤙰	312125111124
𤙱	312134112251
𤙲	311252223112
𤙳	312135425121
𤙴	312121251112
𤙵	312132411121
𤙶	312115112134
𤙷	312144511234
𤙸	312112125135
𤙹	312135334544
𤙺	414345353112
𤙻	431134553112
𤙼	132511533112
𤙽	312124325251
𤙾	312131133112
𤙿	312132121252
𤚀	312134431234
𤚁	341325113112
𤚂	342135234234
𤚃	312141335151
𤚄	312152115211
𤚅	543112543112
𤚆	31215213254
𤚇	312143112154
𤚈	312125223454
𤚉	122111543112
𤚊	31211541234
𤚋	312134154544
𤚌	513115113112
𤚍	31215231251214
𤚎	3121341351122
𤚏	3121312511211
𤚐	3121121225121
𤚑	31213251113124
𤚒	3121412511234
𤚓	31213134134134
𤚔	3121445433454
𤚕	3121125221121
𤚖	3121431121531
𤚗	3121445125111
𤚘	3121125221531
𤚙	3121352534134
𤚚	3121112155414
𤚛	3121132522111
𤚜	2121234543112
𤚝	3121325111121
𤚞	3121325221252
𤚟	3121332121124
𤚠	3121345235354
𤚡	3121413122154
𤚢	3121414345252
𤚣	3121445121121
𤚤	3121521325111
𤚥	5431123445251
𤚦	3121122511234
𤚧	2513154453112
𤚨	3121131153454
𤚩	31211113431234
𤚪	31213253411515
𤚫	31214135112251
𤚬	31213415113251
𤚭	31213544311252
𤚮	31214125125112
𤚯	31213251111344
𤚰	31214143454153
𤚱	31212512453541
𤚲	1214531213554
𤚳	31212153154134
𤚴	31211211254444
𤚵	3121154325251
𤚶	35444435333112
𤚷	54311221251112
𤚸	41251252513112
𤚹	12151132513112
𤚺	31212511541541
𤚻	31213112341251
𤚼	12145135543112
𤚽	31211251124124
𤚾	31211311534124
𤚿	312113112121554
𤛀	31212511134124
𤛁	3121251125221
𤛂	31213251213554
𤛃	31213523435234
𤛄	31214134122111
𤛅	31214155425121
𤛆	15233135133112
𤛇	31211225111134
𤛈	34125131123112
𤛉	52155545543112
𤛊	312154154132511
𤛋	312124345251121
𤛌	312151311234124
𤛍	312125232411121
𤛎	315541431343112
𤛏	312121531525111
𤛐	312112512512515
𤛑	312141351125112
𤛒	31215155115251
𤛓	121453535543112
𤛔	312125112522154
𤛕	312112511123112
𤛖	121323435543112
𤛗	121521335543112
𤛘	31211221344132
𤛙	225111112543112
𤛚	311231121353334
𤛛	31213223543541
𤛜	312143112153122
𤛝	445321325113112
𤛞	312151122511123
𤛟	312121213535112
𤛠	312125112512531
𤛡	3121545454554234
𤛢	3121432524312511
𤛣	3121341251541541
𤛤	3121545454342444
𤛥	3121122112512134
𤛦	3121134315233534
𤛧	3121511121251124
𤛨	3121344335554444
𤛩	312152131213541
𤛪	3121121335121335
𤛫	3121212111213112
𤛬	3121252212511134
𤛭	3112311231123112
𤛮	3121433443344553
𤛯	31212522135251214
𤛰	31215113251431112
𤛱	32113434511453112
𤛲	31212523251213554
𤛳	31213535112533112
𤛴	3121515121121251
𤛵	31213444445234354
𤛶	31211212251125214
𤛷	31211234341252511
𤛸	31211312515344544
𤛹	312154154132411121
𤛺	312131234533424134
𤛻	3121121213125125534
𤛼	312131234353424134
𤛽	312113251114521211254
𤛾	3121132511454544354
𤛿	3123434241343533112
𤜀	3121412512511431112
𤜁	3431121312515344544
𤜂	3325212511521123112
𤜃	31214125125112121112
𤜄	31214125221241343534
𤜅	31211452413432411121
𤜆	31214143125111515111
𤜇	312135251151535251354
𤜈	312125111221344111251
𤜉	312125111342511134531
𤜊	312112512125124111251
𤜋	312132512135544111251
𤜌	3121251152252134431234
𤜍	3121212125125132411121
𤜎	3121134143125111515111
𤜏	3121133215114134522554
𤜐	3121121213513125125534
𤜑	31212522154354115154444
𤜒	31211212251125214251214
𤜓	31215552512511115511511
𤜔	251112143112354312343112
𤜕	121453112125221123425111
𤜖	3121251212512125121554234
𤜗	3121111342511251214251214
𤜘	4131234123432512135543112
𤜙	3121145241342512512511234341
𤜚	3531
𤜛	35355
𤜜	35353
𤜝	35335
𤜞	35334
𤜟	35352
𤜠	35353
𤜡	35352
𤜢	353512
𤜣	353525
𤜤	353315
𤜥	353344
𤜦	353354
𤜧	2521344
𤜨	353315
𤜩	353353
𤜪	353415
𤜫	353544
𤜬	353252
𤜭	353521
𤜮	353124
𤜯	3533554
𤜰	3533415
𤜱	3535215
𤜲	12521344
𤜳	3531252
𤜴	3534535
𤜵	3531132
𤜶	3533324
𤜷	3531551
𤜸	3531355
𤜹	13443534
𤜺	35332121
𤜻	3531515
𤜼	3533511
𤜽	3532534
𤜾	3535112
𤜿	3535523
𤝀	35341344
𤝁	3531344
𤝂	3531235
𤝃	3531554
𤝄	3533115
𤝅	3533454
𤝆	3533534
𤝇	3533544
𤝈	3533554
𤝉	3535452
𤝊	3533512
𤝋	3534134
𤝌	3531135
𤝍	3532511
𤝎	3532534
𤝏	35354132
𤝐	35325115
𤝑	3533454
𤝒	35352252
𤝓	35321251
𤝔	35332124
𤝕	35355414
𤝖	35325134
𤝗	35325121
𤝘	35334312
𤝙	3531515
𤝚	35325112
𤝛	35344535
𤝜	35313344
𤝝	35334234
𤝞	35312354
𤝟	515321344
𤝠	3535152
𤝡	325111344
𤝢	35354112
𤝣	35324534
𤝤	35335135
𤝥	35335424
𤝦	35332123
𤝧	35332354
𤝨	35344535
𤝩	35354523
𤝪	35343112
𤝫	35325211
𤝬	35335151
𤝭	353212135
𤝮	35231344
𤝯	353321344
𤝰	353341251
𤝱	353251341
𤝲	3532511134
𤝳	353325113
𤝴	353431132
𤝵	3532521121
𤝶	25211211344
𤝷	353354152
𤝸	353431234
𤝹	353311234
𤝺	353513121
𤝻	353354354
𤝼	354325111
𤝽	353511112
𤝾	353555252
𤝿	353111215
𤞀	35315435
𤞁	353552522
𤞂	353154121
𤞃	353252354
𤞄	353431535
𤞅	353333534
𤞆	353313312
𤞇	353121121
𤞈	353132121
𤞉	353134534
𤞊	353135422
𤞋	353251112
𤞌	353445315
𤞍	353511252
𤞎	353541234
𤞏	353125351
𤞐	353132521
𤞑	353252511
𤞒	353122134
𤞓	353312135
𤞔	353112154
𤞕	353125211
𤞖	353111234
𤞗	353323112
𤞘	353323121
𤞙	3533443124
𤞚	3532433541
𤞛	52131211344
𤞜	3531324251
𤞝	3533443533
𤞞	3533434251
𤞟	3531251431
𤞠	3533412354
𤞡	353152352
𤞢	3532121112
𤞣	5435411344
𤞤	3531224313
𤞥	3532511234
𤞦	3533155414
𤞧	3532512341
𤞨	3531251124
𤞩	3532511153
𤞪	3532513251
𤞫	3531132534
𤞬	3531121132
𤞭	3532511135
𤞮	44534341344
𤞯	3535121121
𤞰	3531241344
𤞱	3531353334
𤞲	3533443521
𤞳	3533515251
𤞴	3533535112
𤞵	3534451135
𤞶	3534534112
𤞷	12341211344
𤞸	3531255151
𤞹	3533211222
𤞺	3533121251
𤞻	3533445251
𤞼	3534134251
𤞽	353122415
𤞾	3532511121
𤞿	3531121344
𤟀	32511151344
𤟁	3535342521
𤟂	3534153511
𤟃	35315112134
𤟄	35344535121
𤟅	35335321511
𤟆	353341235422
𤟇	35343344334
𤟈	35312511234
𤟉	35325213112
𤟊	35344535455
𤟋	35341343453
𤟌	521335411344
𤟍	35325113533
𤟎	35351352252
𤟏	211234541344
𤟐	131112531344
𤟑	35335131344
𤟒	521335411344
𤟓	12212521344
𤟔	35312111534
𤟕	35325153511
𤟖	35334431234
𤟗	35334434554
𤟘	35351124134
𤟙	354143341344
𤟚	353321151154
𤟛	35335251354
𤟜	2153152511344
𤟝	353215315252
𤟞	4134342511344
𤟟	353414312511
𤟠	353521343541
𤟡	353325111121
𤟢	3312251111344
𤟣	353535425221
𤟤	353451251112
𤟥	353251112134
𤟦	353132522134
𤟧	353251214544
𤟨	353121125132
𤟩	2512512141344
𤟪	353445351344
𤟫	353445433454
𤟬	353122211234
𤟭	3525115151344
𤟮	2521325221344
𤟯	353132522111
𤟰	353125123422
𤟱	353312511354
𤟲	353431121531
𤟳	353352513553
𤟴	1344451251112
𤟵	3513251111344
𤟶	2515135111344
𤟷	353132412121
𤟸	353251123134
𤟹	353251125214
𤟺	353251211354
𤟻	353111253132
𤟼	353354111251
𤟽	353415331525
𤟾	353414345252
𤟿	353445125111
𤠀	353522515452
𤠁	353431325111
𤠂	35312254251
𤠃	353155512153
𤠄	353344312512
𤠅	353132425221
𤠆	353412513534
𤠇	353122125112
𤠈	353321511132
𤠉	35312225134
𤠊	4451251111344
𤠋	353431234531
𤠌	3532121351234
𤠍	3533354143554
𤠎	3532512135354
𤠏	3535345342121
𤠐	3532511541541
𤠑	3533545325121
𤠒	3533251511344
𤠓	3533443554134
𤠔	3532512511134
𤠕	3534155425121
𤠖	3534125125251
𤠗	3535435411515
𤠘	3534544251214
𤠙	3531251212512
𤠚	3531121554234
𤠛	353122345325
𤠜	353413312154
𤠝	3534311213121
𤠞	3533253411515
𤠟	3531212341251
𤠠	3534125113534
𤠡	3531215425221
𤠢	2512512141344
𤠣	3533225131134
𤠤	3531212415325
𤠥	3535235233312
𤠦	3532521353135
𤠧	3535425121422
𤠨	12121252341344
𤠩	325111415341344
𤠪	55525112111344
𤠫	3531252211234
𤠬	3531325125251
𤠭	3533251113124
𤠮	3533552335523
𤠯	3534135112251
𤠰	3531122125211
𤠱	3531215431134
𤠲	3532521251431
𤠳	3531212134515
𤠴	353524451135
𤠵	353111533115
𤠶	3531225111134
𤠷	52312512141344
𤠸	35345115452
𤠹	35312213545252
𤠺	35325121122112
𤠻	35341432512251
𤠼	121453535541344
𤠽	35313211234534
𤠾	35312512512515
𤠿	35312512554121
𤡀	35343112145534
𤡁	35312212523434
𤡂	35325121554234
𤡃	35312512343534
𤡄	35312511123134
𤡅	35354545434244
𤡆	35333234342134
𤡇	35341251453115
𤡈	35341112513112
𤡉	35312212511134
𤡊	35341352211535
𤡋	35312511123534
𤡌	34351122511153
𤡍	35341312214444
𤡎	412512543121344
𤡏	35312111543134
𤡐	35312512212511
𤡑	35312522111234
𤡒	35325112115452
𤡓	35325125115341
𤡔	35332511151234
𤡕	35332511154444
𤡖	3534111251454
𤡗	35344543344334
𤡘	35351135113554
𤡙	35354545434111
𤡚	343511541535
𤡛	34344512522112
𤡜	122112534341344
𤡝	35331112111121
𤡞	35312125112134
𤡟	35325125124544
𤡠	35325111311534
𤡡	35332151135345
𤡢	3534134522554
𤡣	353215315225211
𤡤	353132522132522
𤡥	353511225113511
𤡦	353511225111234
𤡧	353454445444544
𤡨	353554444554234
𤡩	4312343541521344
𤡪	35352131213541
𤡫	353133123431234
𤡬	353121451251431
𤡭	353121251431333
𤡮	353354113444444
𤡯	353321511154444
𤡰	353112141341121
𤡱	353251212511134
𤡲	353511225111132
𤡳	353125112343134
𤡴	2512512512141344
𤡵	3513324111211344
𤡶	353121212343412
𤡷	35344115151234
𤡸	35335251353334
𤡹	353121125444412
𤡺	353445454425211
𤡻	353125112343534
𤡼	353121551225121
𤡽	4312535111341344
𤡾	1215512145441344
𤡿	3143143412511344
𤢀	353121251431251
𤢁	35312225125132
𤢂	353125221431234
𤢃	353132512535252
𤢄	353243252513134
𤢅	353354113444334
𤢆	353445454425112
𤢇	353314314511112
𤢈	353543341251431
𤢉	35315435413134
𤢊	3532512121354251
𤢋	3531354313412221
𤢌	353344134522554
𤢍	353131213541454
𤢎	3532434525125121
𤢏	3534125251125111
𤢐	3534155332411121
𤢑	3531212543341134
𤢒	3534135221154444
𤢓	3532153151353334
𤢔	3532511353453534
𤢕	2522112143111344
𤢖	3532512512511234
𤢗	3531452413425121
𤢘	3533541121554234
𤢙	3531344325114334
𤢚	54542511252141344
𤢛	3534143125114544
𤢜	25221352512141344
𤢝	52252415331341344
𤢞	3532511252214153
𤢟	3532522112143112
𤢠	3532522511352121
𤢡	3533215115445445
𤢢	3534125121413534
𤢣	3535132514143112
𤢤	3534125251131234
𤢥	353122251125214
𤢦	35334431215114544
𤢧	35345321511154444
𤢨	35312124125125251
𤢩	35352131213541454
𤢪	35355525345445445
𤢫	35313251113412132
𤢬	35312125145154121
𤢭	35341251451353334
𤢮	35343111213441344
𤢯	35343344334354152
𤢰	35341112512512153
𤢱	35344534545445445
𤢲	35334112431511534
𤢳	35332511125121132
𤢴	353325115545541234
𤢵	353131212251125214
𤢶	353445353251113515
𤢷	353121211121111534
𤢸	353445134432511234
𤢹	353251212512125121
𤢺	353121251132511134
𤢻	353122135452524544
𤢼	35341432512251454
𤢽	353331233122511134
𤢾	353341251251343422
𤢿	353132511325113251
𤣀	35343125351113452
𤣁	353251221451251431
𤣂	2512125121251211344
𤣃	353352512144442511
𤣄	353413522115354444
𤣅	14524134324111211344
𤣆	3531221115545544444
𤣇	3531221221452524544
𤣈	3531221115545543434
𤣉	14512125125431121344
𤣊	3531221125121341344
𤣋	3531452413443122431
𤣌	3533211343451145521
𤣍	35314524134251251251
𤣎	35325111342511134531
𤣏	215315352512144441344
𤣐	35313425234343434121
𤣑	353252324111212535251
𤣒	353122111122111122111
𤣓	353251112511132411121
𤣔	353134252343434341121
𤣕	353344355413432411121
𤣖	353111221112521251431
𤣗	3531342523434343411214
𤣘	452511413435312132511
𤣙	3534313251145121213134
𤣚	3532512211251431355215
𤣛	35344535335443354433544
𤣜	35332113253415111311534
𤣝	35313425234343434251214
𤣞	35324345251254312114444
𤣟	353125125311252212511135
𤣠	353251251132511134251251
𤣡	353252213525121412251111
𤣢	353121251122511125431234
𤣣	3532512511212511134251251
𤣤	353145241342512512511234341
𤣥	4155
𤣦	41551354
𤣧	415542523121
𤣨	41554251135345
𤣩	1121
𤣪	112351
𤣫	11215
𤣬	3511214
𤣭	1121512
𤣮	1121315
𤣯	1121315
𤣰	1121121
𤣱	1121515
𤣲	1121512
𤣳	1121312
𤣴	4151121
𤣵	1121354
𤣶	11214252
𤣷	1121531
𤣸	1121134
𤣹	11215113
𤣺	11213324
𤣻	11213554
𤣼	253411214
𤣽	11212511
𤣾	11211354
𤣿	11211132
𤤀	11211525
𤤁	11214153
𤤂	11215452
𤤃	11212111
𤤄	11213554
𤤅	11213533
𤤆	11213312
𤤇	11211134
𤤈	11211554
𤤉	11212343
𤤊	11215353
𤤋	313411214
𤤌	11214535
𤤍	11211535
𤤎	343411214
𤤏	112151254
𤤐	112133124
𤤑	112112152
𤤒	112113344
𤤓	112152112
𤤔	112141431
𤤕	112132124
𤤖	112151532
𤤗	112151335
𤤘	211151121
𤤙	1121412214
𤤚	112145252
𤤛	112141121
𤤜	112112135
𤤝	112112534
𤤞	112111354
𤤟	112113251
𤤠	112125134
𤤡	112125431
𤤢	112125531
𤤣	112131354
𤤤	112131234
𤤥	112131134
𤤦	112125121
𤤧	112125121
𤤨	112125511
𤤩	112131525
𤤪	112135112
𤤫	112135424
𤤬	112155453
𤤭	112125134
𤤮	112135444
𤤯	112145534
𤤰	112113252
𤤱	112132554
𤤲	112112135
𤤳	11215434
𤤴	1121411214
𤤵	1121331112
𤤶	12135411214
𤤷	1121325151
𤤸	1121351234
𤤹	1121125234
𤤺	1121251153
𤤻	1121531121
𤤼	1121555252
𤤽	1121342444
𤤾	1121441112
𤤿	1121132511
𤥀	1121354354
𤥁	1121354251
𤥂	1121413234
𤥃	1121445531
𤥄	1121431234
𤥅	1121434242
𤥆	1121125211
𤥇	1121154121
𤥈	1121513252
𤥉	1121121253
𤥊	1121442534
𤥋	112135152
𤥌	112135452
𤥍	1121354333
𤥎	1121433454
𤥏	53125111214
𤥐	1121121251
𤥑	1121415531
𤥒	1121125351
𤥓	34125111214
𤥔	35135411214
𤥕	1121351355
𤥖	11213112121
𤥗	11211315251
𤥘	11213534554
𤥙	11211433454
𤥚	11212511112
𤥛	11212511115
𤥜	11212551554
𤥝	11211213521
𤥞	11213323554
𤥟	11212511534
𤥠	11214451354
𤥡	11214154132
𤥢	11213112251
𤥣	11211225135
𤥤	11214451234
𤥥	11214132454
𤥦	11214131214
𤥧	11211213121
𤥨	11211353334
𤥩	11212152134
𤥪	11212511321
𤥫	11213434251
𤥬	11213135333
𤥭	11211251112
𤥮	11212343251
𤥯	11212511234
𤥰	11213251135
𤥱	11213253454
𤥲	124134411214
𤥳	11212512341
𤥴	11211214544
𤥵	11211343434
𤥶	1121511352
𤥷	11212154121
𤥸	1121215452
𤥹	312345311214
𤥺	11213525134
𤥻	11213212154
𤥼	112135544544
𤥽	112141533444
𤥾	112135131234
𤥿	112141323544
𤦀	5153523411214
𤦁	1251255411214
𤦂	1251153411214
𤦃	1343423411214
𤦄	112155525115
𤦅	211121111121
𤦆	112153321511
𤦇	112125431252
𤦈	112112123553
𤦉	251125111121
𤦊	112125342511
𤦋	112131511234
𤦌	112144525111
𤦍	112132351252
𤦎	112134125122
𤦏	112135334544
𤦐	112113121121
𤦑	112132534154
𤦒	125115341121
𤦓	112144513533
𤦔	112143113455
𤦕	112152125221
𤦖	112111213115
𤦗	112111212534
𤦘	112112212511
𤦙	112112123215
𤦚	112125111134
𤦛	112125113511
𤦜	112134112251
𤦝	112132511252
𤦞	112132515112
𤦟	1221115411214
𤦠	112111213432
𤦡	2511211121514
𤦢	122111341121
𤦣	112121531534
𤦤	112132151135
𤦥	112132151153
𤦦	112135531121
𤦧	11211212454
𤦨	3211113211214
𤦩	112112155121
𤦪	112112511234
𤦫	112112135354
𤦬	112134154544
𤦭	112111213511
𤦮	112144154251
𤦯	1121511112333
𤦰	1121354554234
𤦱	1121542534541
𤦲	112115151234
𤦳	1121351251112
𤦴	1121343425115
𤦵	1121125115315
𤦶	1121354131121
𤦷	1121332441112
𤦸	1121322511234
𤦹	1121212511134
𤦺	1121414312512
𤦻	1121412514535
𤦼	25111454411214
𤦽	1121415331521
𤦾	1121113534531
𤦿	1121113534251
𤧀	1121122111234
𤧁	1121513431234
𤧂	1121112134154
𤧃	1121111253134
𤧄	1121125221531
𤧅	1121513431132
𤧆	1121112112341
𤧇	1121123425111
𤧈	1121122134515
𤧉	1121112154234
𤧊	1121134121121
𤧋	1121132522531
𤧌	1121121235455
𤧍	1121121234154
𤧎	1121511121333
𤧏	1121344312121
𤧐	1121312344334
𤧑	1121351251214
𤧒	1121355325221
𤧓	1121352512153
𤧔	1121352513553
𤧕	1121125221121
𤧖	1121251211534
𤧗	1121251225251
𤧘	1121312342511
𤧙	112132151134
𤧚	1121353344544
𤧛	1121414345252
𤧜	1121555251153
𤧝	1121325131134
𤧞	1121431121134
𤧟	1121412514512
𤧠	11214121251214
𤧡	112112135452
𤧢	112121135452
𤧣	112151111254
𤧤	51325121411214
𤧥	11213251111214
𤧦	11214312344334
𤧧	312121355411214
𤧨	11215115452
𤧩	25111454411214
𤧪	11214453513443
𤧫	1121325151454
𤧬	122111454411214
𤧭	11214143454153
𤧮	11211354221234
𤧯	11213253435354
𤧰	11211121341515
𤧱	11215425354251
𤧲	11211121345215
𤧳	1121122121335
𤧴	11211221342444
𤧵	11211251124124
𤧶	11211325111354
𤧷	11215131221534
𤧸	11212521251431
𤧹	1121431554554
𤧺	11214451255151
𤧻	1121413312154
𤧼	11214125125251
𤧽	11214511353334
𤧾	11214153355215
𤧿	11214134132522
𤨀	11211342512112
𤨁	11211224312511
𤨂	1121133511454
𤨃	11211221134251
𤨄	11211121554234
𤨅	11212511121124
𤨆	11212511243135
𤨇	11212153153112
𤨈	11212522512522
𤨉	11212521353134
𤨊	11213443554134
𤨋	11213143143415
𤨌	11213253414544
𤨍	11211121455353
𤨎	11214451353334
𤨏	11215552511134
𤨐	344332151111214
𤨑	1121122341251
𤨒	11212513414544
𤨓	11211212341234
𤨔	112125221153534
𤨕	112112212511253
𤨖	112135132515215
𤨗	2125511123411214
𤨘	112141344143112
𤨙	1221251125311214
𤨚	112145434251214
𤨛	112121211213211
𤨜	112134342511345
𤨝	112111213445434
𤨞	112141352211535
𤨟	112113211234534
𤨠	112124345251121
𤨡	11214511543511
𤨢	112112212511134
𤨣	124134431341121
𤨤	112131431434333
𤨥	112144513412512
𤨦	112135313412512
𤨧	112112522111234
𤨨	112131554143134
𤨩	112143112135211
𤨪	112121354541234
𤨫	112141351124544
𤨬	112141432512251
𤨭	112141351125112
𤨮	112112213545252
𤨯	112113425112512
𤨰	112112214535455
𤨱	112125111515121
𤨲	112125244511234
𤨳	112112121251124
𤨴	112125121554234
𤨵	112154545434333
𤨶	112112213424134
𤨷	11211222511234
𤨸	112112212524444
𤨹	112114524134112
𤨺	112145353431234
𤨻	121452512511121
𤨼	1121441431251112
𤨽	3443123433311214
𤨾	112125225111515
𤨿	112152133544124
𤩀	1121122135413134
𤩁	112121531535334
𤩂	1121433443344553
𤩃	1121253413425115
𤩄	1121515515122134
𤩅	1121214513434251
𤩆	1121352522113344
𤩇	1121515121121251
𤩈	1121515121121251
𤩉	1121512512535251
𤩊	1121121121121135
𤩋	1121211253434251
𤩌	1121441122111345
𤩍	1121112134151134
𤩎	1121511225112511
𤩏	1121312342513121
𤩐	1121122111343312
𤩑	1121252125143135
𤩒	1121122111341234
𤩓	1121431224312511
𤩔	1121414312511211
𤩕	1121431121431251
𤩖	1121121451251221
𤩗	1121125221431234
𤩘	1121112112511234
𤩙	1121112111214544
𤩚	1121125112523554
𤩛	1121251112211154
𤩜	1121251125112511
𤩝	1121313425125251
𤩞	1121352534135354
𤩟	1121112151122511
𤩠	1121121251431251
𤩡	1121212513434251
𤩢	1121325111413412
𤩣	1121343421325111
𤩤	21255115353411214
𤩥	1121344345354152
𤩦	1121111253554234
𤩧	1121251251251112
𤩨	1121545454342444
𤩩	1121251152153151
𤩪	1121352521353334
𤩫	11212523251213554
𤩬	1121553451121152
𤩭	11212511521531535
𤩮	11211251121543554
𤩯	125112154355411214
𤩰	11212125343411234
𤩱	513122134355411214
𤩲	11211212251135345
𤩳	1121121222511134
𤩴	11215131221343554
𤩵	11211251112511134
𤩶	11212243143111234
𤩷	11214451343425111
𤩸	11211212543341134
𤩹	51325141431121121
𤩺	112144311213121534
𤩻	1121413311212454
𤩼	1121131213541454
𤩽	11211225431121344
𤩾	11211215512125121
𤩿	11211212353344544
𤪀	11213444445235354
𤪁	11212522141251234
𤪂	11213413511224544
𤪃	11211344325114334
𤪄	11212522113425115
𤪅	11213541414312511
𤪆	11215112145543112
𤪇	212534341123411214
𤪈	21222543112521121
𤪉	45534411213541121
𤪊	11213411243134454
𤪋	1251253112522111214
𤪌	112112211134554234
𤪍	112152155545543112
𤪎	2125343415353411214
𤪏	112143344334354152
𤪐	321115251113411214
𤪑	11211224511353334
𤪒	112132534444411234
𤪓	112144541343425111
𤪔	112131431444525151
𤪕	112131122221354152
𤪖	112125215542343134
𤪗	112141251451353334
𤪘	112112125143153251
𤪙	112113425234343434
𤪚	112112132411121534
𤪛	112125125141343412
𤪜	112112124453434251
𤪝	11213155414154325
𤪞	112134434525111354
𤪟	112132224314311134
𤪠	112131254312114444
𤪡	5113251511325111214
𤪢	112112511122513554
𤪣	112112212513443121
𤪤	112143344334451234
𤪥	112144545442522112
𤪦	112115311345452134
𤪧	112135132511154444
𤪨	1121212132511544134
𤪩	1121323434343413121
𤪪	1121314314551353334
𤪫	1121554554125111534
𤪬	1121122511125111134
𤪭	32113112525114511214
𤪮	1121413251121135121
𤪯	1121254312114444121
𤪰	21253444441353411214
𤪱	1121314314322354333
𤪲	1121131212251125214
𤪳	1121111211125114544
𤪴	1121112111213445434
𤪵	1121112132511353534
𤪶	1121121225111342444
𤪷	1121212134341343452
𤪸	1121243452512511134
𤪹	1121252211212513534
𤪺	1121445343123425121
𤪻	1121214515343425111
𤪼	112112121251112454
𤪽	1121215315343425111
𤪾	112113312343123411214
𤪿	11214132512135543534
𤫀	214513434251115411214
𤫁	11214334433445251214
𤫂	11213211251251511134
𤫃	11211212125112144544
𤫄	11213323525121134112
𤫅	11213215113251213554
𤫆	341342523434343411214
𤫇	11211221251211354444
𤫈	112135351154524544
𤫉	112141112514334433454
𤫊	145241342512512511121
𤫋	112151121352342511134
𤫌	112132111251112511134
𤫍	111211121343412112431
𤫎	11214334433445251251
𤫏	3531342523434343411214
𤫐	11212522112513534454
𤫑	112114524134512115154
𤫒	111211121343445412121
𤫓	112141132511132511134
𤫔	55525152153241112111214
𤫕	11211325111212151534354
𤫖	1121445112111212511134
𤫗	1121215315324111213553
𤫘	11211325114535212115354
𤫙	11214111251433443344334
𤫚	11214134522521432411121
𤫛	11212522121112111413534
𤫜	411125155444455444411214
𤫝	11211221251122511352121
𤫞	11214451121352342511134
𤫟	11211254125441352211515
𤫠	112125125113121221113134
𤫡	112125111342511134311252
𤫢	1121145241342512121354251
𤫣	112121531512512543121554
𤫤	1121251212512125121554234
𤫥	1121251212512125121311252
𤫦	1121145241341221251123511
𤫧	112112225221134211121111
𤫨	11213121353121351251254312
𤫩	1121145241342512512511234341
𤫪	31533544
𤫫	345333544
𤫬	335441112
𤫭	335441525
𤫮	335443511
𤫯	453533544
𤫰	3354451532
𤫱	3525133544
𤫲	3415433544
𤫳	3354454251
𤫴	3113433544
𤫵	33544312251
𤫶	12125133544
𤫷	12523433544
𤫸	33544134115
𤫹	41343433544
𤫺	335443554234
𤫻	212123333544
𤫼	335444351523
𤫽	335442511135
𤫾	335442433541
𤫿	341123433544
𤬀	335443411234
𤬁	2511123433544
𤬂	2112345433544
𤬃	4143125133544
𤬄	1344311533544
𤬅	3354412111534
𤬆	2511251133544
𤬇	344355423433544
𤬈	32513113433544
𤬉	54334113433544
𤬊	33544451325122
𤬋	33544251225251
𤬌	55135333433544
𤬍	354131125233544
𤬎	3354412213545252
𤬏	2511251253133544
𤬐	433443344533544
𤬑	335443354433544
𤬒	335442534125221
𤬓	431511223433544
𤬔	335443443311252
𤬕	335443515251325
𤬖	3541335443554234
𤬗	12145215512133544
𤬘	215315125143133544
𤬙	335441234251225251
𤬚	335444134315112234
𤬛	215315251212522133544
𤬜	335442153152512125221
𤬝	215315125125431233544
